Date,RA-DRL,PPO-log_return,PPO-dsr,PPO-mdd,Market Index,1/N Strategy,MVO
2023-11-24,1383681.5000964324,1187275.0769420522,1284435.0553148377,1301559.743232236,1170932.9178231831,1257844.7138742215,1002760.936292209
2023-11-27,1383105.194516262,1189934.0839494602,1283492.9452610877,1299012.334317399,1169057.5905132995,1256012.1259454319,1005896.1874532953
2023-11-28,1388938.2045962922,1191380.383830887,1288082.9494395491,1304012.4543626108,1171820.6933773933,1259064.903522386,1016762.5948551861
2023-11-29,1387398.9058962953,1194608.0464540222,1291711.1327035045,1307251.4177212582,1172265.4212390964,1262493.1142822262,1006534.0585660393
2023-11-30,1405352.2352979581,1207035.402139774,1307164.7163645485,1326453.927066557,1189485.863056388,1278515.1103276962,1006693.1552012193
2023-12-01,1409170.8815787127,1217837.4778761806,1313485.7826723808,1338364.8003894747,1199233.429266686,1288997.8076440834,995003.3876598765
2023-12-04,1401128.7677051187,1229173.9169936685,1313476.0392557275,1334309.1811035592,1197874.947850133,1287472.451381076,980736.320609595
2023-12-05,1397594.8793105385,1218719.5222177675,1309570.6233924318,1332349.7206648497,1195231.912461634,1283516.7331729117,989716.1668745708
2023-12-06,1391904.4842850282,1220281.6540994134,1305758.7992984059,1329473.0373130052,1192911.5988024788,1280303.6554320506,981274.7306358798
2023-12-07,1395845.0334837774,1224120.747538874,1310433.947123679,1330651.753150953,1194994.3623861296,1283047.3375088538,980171.7920661937
2023-12-08,1399907.646991492,1227792.945171348,1316003.6482249266,1334934.278123662,1199311.8802437435,1286505.9594611027,987891.6929058895
2023-12-11,1403474.4154834726,1232143.6032422301,1321469.5116670267,1344360.2573861266,1204508.3850782365,1294540.5738785646,992972.8386148248
2023-12-12,1409760.7786310825,1235330.7376261004,1326226.2442508228,1347366.044820214,1210232.7215277236,1297902.4581615073,1010106.6191343267
2023-12-13,1425533.979543576,1253132.8028483137,1343377.9280838983,1364117.0140170637,1227182.785348304,1315194.617468873,1013533.3874045562
2023-12-14,1417578.9818636545,1266228.449843044,1349640.3945470615,1373547.8100479727,1232414.1860045525,1323582.2321499386,1013100.0227600005
2023-12-15,1421881.1727486912,1261578.231995157,1351983.7296939928,1376289.733115731,1234293.7783593172,1325243.5142045764,1030391.6005686624
2023-12-18,1425986.0402193726,1259627.4683164118,1351631.9886058199,1378224.268816623,1234322.2119918587,1327137.4924065017,1038229.5148011765
2023-12-19,1432177.2811995787,1268289.5994032668,1359302.1079243522,1387115.7601080649,1242656.755908638,1336171.5689869781,1041183.7428469665
2023-12-20,1415085.768359482,1246682.173421617,1340380.2682838985,1370590.213610621,1226910.2102072604,1318511.9857552089,1025074.063084216
2023-12-21,1427135.7467411426,1259199.7827732626,1352807.5724394922,1381832.3555669247,1237575.665773506,1330191.1551996423,1052645.6415453376
2023-12-22,1430179.8231267338,1264199.18119228,1358358.7403868285,1376656.871086623,1236967.4445246905,1328916.1445493863,1049061.4409758225
2023-12-26,1435862.374807578,1273047.479235952,1366631.5203240488,1386141.6350563453,1242240.0739481237,1336670.3024197328,1048588.6574247996
2023-12-27,1438173.960582256,1280149.9740054654,1369992.572414304,1387837.5902068077,1245918.9982676161,1339754.218104264,1050558.0211253678
2023-12-28,1440062.8786239664,1285179.626677288,1373211.806421401,1387783.3459033438,1247691.835256567,1341323.6008194678,1046067.7940235656
2023-12-29,1440594.7600428618,1286490.1866745069,1373260.4258321056,1387067.111626619,1247011.495976124,1340675.4273217213,1036457.1239696527
2024-01-02,1438766.0510841287,1296263.6440961438,1375829.3413185745,1385195.9296608132,1247855.1993998953,1341894.7117471925,1008846.1874337097
2024-01-03,1431769.5249586962,1285980.1786677118,1367278.8254992717,1374705.0883886355,1238430.6134065094,1333808.4924658376,991948.6770264276
2024-01-04,1430166.1524047868,1288820.685579467,1371696.417375972,1373280.5877537883,1238766.3887580656,1333359.6869666518,989585.4284194167
2024-01-05,1429035.4821125977,1291316.3101055732,1374991.4885581413,1375655.3976597271,1239619.0100029518,1335444.456327929,989112.7665316853
2024-01-08,1446860.214333694,1296654.247621494,1381393.406949291,1382519.2253781862,1246795.5296125943,1343465.9096079438,1025938.1050761419
2024-01-09,1444168.534751722,1291952.4022361995,1376140.7707793019,1375923.0190185292,1241572.7882898927,1336283.8721015872,1025275.3528323763
2024-01-10,1454740.6471286672,1291662.3072049106,1379813.6809829306,1382233.9370286968,1247216.3473742057,1340342.2057981316,1030545.843667442
2024-01-11,1458035.1469155434,1292928.21091235,1375194.003072459,1381565.9132571022,1247722.2075458725,1340522.1701667358,1052847.4544526099
2024-01-12,1460546.140045885,1294079.397846769,1372776.7757299398,1378972.0861366054,1243816.7188725392,1339722.7613559645,1051665.3279828334
2024-01-16,1457145.2892134713,1293860.878651573,1365728.6409424888,1364192.692858549,1236145.3248128938,1332249.9166432212,1043321.5597877068
2024-01-17,1453082.2523042266,1288643.988506511,1361715.5642757777,1358734.0707637656,1233020.3393528194,1326161.2086580342,1044525.0148139908
2024-01-18,1462506.6503982176,1291353.521795984,1369832.7671041368,1368686.1124075628,1239701.7260248903,1335040.5167065565,1057070.8043143814
2024-01-19,1477108.0747024047,1315012.0382785054,1383524.25728367,1380588.077264977,1252777.1904365802,1350730.0731173893,1083540.0858649227
2024-01-22,1479462.8600028262,1321112.9166016213,1388084.4464137014,1382839.721826455,1257343.3733351463,1355753.897174003,1082230.2961896674
2024-01-23,1486693.8422965938,1294374.732618878,1387545.5084004195,1391024.0402941268,1254155.1876645596,1354629.6554163427,1075576.9485167416
2024-01-24,1483163.689644861,1280789.5143421192,1380533.6278760086,1386600.9903186779,1250877.6945390366,1348536.8636517304,1076971.172236598
2024-01-25,1497902.106633097,1303343.7207825887,1394253.0014132543,1394910.6840538355,1258909.0325378983,1363863.4205359046,1085754.6012910749
2024-01-26,1493426.2464751035,1302336.7064875206,1391073.9623150302,1388779.733515767,1260904.1688358083,1361828.1819909704,1056973.6800498462
2024-01-29,1504098.0018332424,1306847.4075647446,1395631.2464395459,1394568.8338834338,1268316.1706204063,1368470.2716590606,1080719.8818604732
2024-01-30,1505907.9388965662,1314889.9643317475,1397908.95288804,1396114.9115371292,1272745.0966200682,1372059.8917617209,1074831.8929608462
2024-01-31,1488114.0414728823,1302034.525951108,1390391.8663212734,1386156.6357036037,1262256.446550716,1359157.631258601,1057038.734762961
2024-02-01,1506649.8125272214,1316606.1444891088,1408188.957739293,1397375.0374852596,1274483.1670310479,1372218.7076816997,1066421.382918282
2024-02-02,1511768.6217930631,1317396.6563014567,1406591.8187490276,1397520.5097974737,1278936.0031308015,1373590.934885475,1067161.4116737416
2024-02-05,1500767.794154209,1302404.0324903422,1396580.6960113475,1389756.1823142886,1269860.375354968,1364263.1181037796,1075123.144604387
2024-02-06,1504560.5742683727,1307420.0037980168,1400228.220483553,1397003.2282757508,1274533.4428631323,1370996.0433267332,1069268.0939618417
2024-02-07,1512500.1973772855,1309998.7855030834,1403101.645979243,1404437.5967007128,1279694.9226320859,1374201.9556776572,1080268.3428180793
2024-02-08,1516028.89149488,1309644.7814981653,1398795.9506872932,1402060.0050317321,1281315.1227118033,1378070.2447977802,1091899.799133192
2024-02-09,1518493.8632779322,1307897.7096938204,1399592.9739892,1400712.9672972336,1279507.3899010976,1376633.352874776,1089468.6127782082
2024-02-12,1517747.871699105,1319173.321421087,1404478.0291025715,1406752.2912735983,1283665.9379040485,1383244.4300277338,1074583.444717402
2024-02-13,1496534.4392096687,1302133.4449824882,1387158.0505060672,1387555.127334637,1266307.8514565,1366604.5002610134,1051507.3331485218
2024-02-14,1504151.6073417198,1301598.050984512,1389780.269044409,1394949.6719508749,1271321.0886048859,1372713.9285194823,1081427.6184214184
2024-02-15,1512186.400966682,1317302.854470303,1401712.8249742382,1409330.3454908521,1282863.3340036776,1385627.9051595896,1091862.369606986
2024-02-16,1506488.4123749137,1311839.9532262909,1396606.051096937,1405157.5564786894,1278061.4104425877,1380150.552335402,1083559.4840899797
2024-02-20,1505565.421682639,1321007.784103356,1397688.8298008235,1405527.064435543,1275937.6765793203,1380020.5821928934,1071105.15581447
2024-02-21,1507129.7648078403,1322899.560160338,1398562.7854094633,1411824.5612274618,1277540.2995043758,1382129.4180759813,1060483.4880443283
2024-02-22,1525854.1517305109,1332349.8585463725,1410658.893066331,1422325.7385195517,1292656.5232698263,1393951.3284075337,1098257.7355662116
2024-02-23,1527221.5478875982,1333816.4842083405,1412648.9834297753,1423759.1099485056,1294721.8389425997,1396379.3340683875,1095078.6518264727
2024-02-26,1522247.1907939718,1327200.6975014566,1405931.4617749988,1418668.3687036945,1292660.5298271389,1392579.2287253232,1123465.5972804243
2024-02-27,1518578.593473936,1328591.055267941,1403854.1159367647,1416705.9666892183,1289457.0933900075,1391643.8599754358,1120136.910959089
2024-02-28,1517989.6654911037,1328227.58931978,1403901.8113004435,1415675.5352091498,1288683.1816097468,1391604.3872800265,1121146.8150272889
2024-02-29,1523902.7456705759,1325295.6646422602,1402467.971304876,1420308.6825856366,1290250.5209816943,1393488.4701434127,1154993.7348549915
2024-03-01,1529646.8928627148,1321532.758166189,1404976.4092417608,1421088.1881058642,1293260.9964488978,1395688.0908733655,1185138.5972851266
2024-03-04,1529345.7160719407,1327482.575460595,1404104.409836159,1417272.4085362367,1290033.3914241062,1395968.4597489017,1176760.8527157074
2024-03-05,1506225.4631288156,1327547.031885784,1392133.7332654453,1401299.1153581904,1276645.4155420305,1384922.0270659144,1117331.8914349566
2024-03-06,1509225.7027518642,1330322.4192548085,1396142.1589904411,1404898.9793798975,1279155.3298327222,1388265.0730373475,1136106.4955708208
2024-03-07,1518102.6389907892,1330319.8703297637,1400877.613746302,1411341.4224695452,1283466.5147449065,1392089.0258722075,1131057.899415653
2024-03-08,1513718.110916702,1331583.0764425788,1396415.892754479,1406573.9802914318,1281194.7967486398,1390053.553679074,1088537.5389009279
2024-03-11,1518577.4419786825,1334822.6959581021,1398769.1238272472,1414146.3524468155,1282748.8240108069,1395704.0105302685,1106535.8885809367
2024-03-12,1533874.4986999757,1355579.3654294377,1409708.0471513544,1415851.4739873095,1290551.5297552794,1403118.8081536104,1114659.7611843862
2024-03-13,1531931.8588172186,1378051.6513803932,1410805.1991758626,1412375.7839277824,1291803.2558060186,1404499.4110727133,1072829.9645139356
2024-03-14,1534159.6996349343,1367365.7578274189,1402683.2683103308,1406370.635591171,1287248.5756042534,1396820.7019409556,1062165.9116518197
2024-03-15,1521444.6851820496,1366365.736049468,1398664.1999379194,1402480.4260114676,1280932.6903541228,1391672.547644831,1054396.2538970385
2024-03-18,1524916.999400365,1366737.025053065,1400326.9357123813,1403554.8246173216,1283436.0132118165,1394843.0869600095,1059702.6196830664
2024-03-19,1535891.1012127844,1375467.5353989203,1408297.002934162,1412391.2131864817,1294034.64974159,1403008.638265438,1046776.6461060919
2024-03-20,1549274.0756606623,1393390.4276080858,1424378.6989511184,1425010.1230210138,1307314.4485762247,1417371.233804595,1052673.2839455886
2024-03-21,1556778.4996519603,1404098.437884434,1429731.2003022004,1428389.8641191898,1316222.7056514171,1423046.4208714662,1058591.5286023603
2024-03-22,1549919.3727364468,1393235.873393073,1421988.9664834114,1419231.6026466647,1306115.71247704,1412192.9688925752,1061306.1251541798
2024-03-25,1539931.2081832958,1385834.01399115,1416302.1838751407,1413342.1970030223,1300747.184165672,1408566.3756926546,1045056.4135481311
2024-03-26,1539100.8752394659,1381937.589640221,1413661.8499297132,1411793.7858182392,1299711.165990894,1406340.86454344,1048215.8156219607
2024-03-27,1554795.3590659427,1402433.465331412,1437514.1441262057,1434739.1212898828,1315518.197783314,1426695.612882937,1082193.920697963
2024-03-28,1554530.8928066858,1409551.753179963,1439970.8699079305,1436634.582666642,1317082.9522795759,1429149.938378544,1090225.1824147734
